,paymentId,amount,sourceType
59260,10115468,22.8,DISCOUNT
59261,10115468,205.2,PAYU
59262,10116474,29.98,DISCOUNT
59263,10116474,1469.02,PAYU
59264,10116776,6.0,DISCOUNT
59265,10116776,144.0,PAYU
59266,10117532,12050.0,PAYU
59267,10118318,4.95,DISCOUNT
59268,10118318,94.05,PAYU
59269,10119020,9500.0,PAYU
59270,10119470,50.0,DISCOUNT
59271,10119470,544.0,PAYU
59272,10119552,4.12,DISCOUNT
59273,10119552,98.88,PAYU
59274,10119724,50.0,DISCOUNT
59275,10119724,490.0,PAYU
59276,10120014,7.98,DISCOUNT
59277,10120014,391.02,PAYU
59278,10120728,24.288,DISCOUNT
59279,10120728,218.59,PAYU
59280,10120946,2.76,DISCOUNT
59281,10120946,66.24,PAYU
59282,10121292,4.6,DISCOUNT
59283,10121292,110.4,PAYU
59284,10121758,27.48,DISCOUNT
59285,10121758,1346.52,PAYU
59286,10122212,6.0,DISCOUNT
59287,10122212,144.0,PAYU
59288,10122458,2.4,DISCOUNT
59289,10122458,57.6,PAYU
59290,10122634,38.4,DISCOUNT
59291,10122634,217.6,PAYU
59292,10122752,10.0,DISCOUNT
59293,10122752,240.0,PAYU
59294,10123644,252.52,PAYU
59295,10123930,29.9,DISCOUNT
59296,10123930,568.1,PAYU
59297,10124750,4.8,DISCOUNT
59298,10124750,115.2,PAYU
59299,10125692,50.0,DISCOUNT
59300,10125692,1263.0,PAYU
59301,10128810,2.4,DISCOUNT
59302,10128810,57.6,PAYU
59303,10129240,50.0,DISCOUNT
59304,10129240,832.0,PAYU
59305,10129662,1134.03,PAYU
59306,10129918,8.88,DISCOUNT
59307,10129918,213.12,PAYU
59308,10130118,3.12,DISCOUNT
59309,10130118,74.88,PAYU
59310,10130664,2890.0,PAYU
59311,10132624,7710.0,PAYU
59312,10134810,18.24,DISCOUNT
59313,10134810,437.76,PAYU
59314,10134936,0.96,DISCOUNT
59315,10134936,23.04,PAYU
59316,10135248,25.2,DISCOUNT
59317,10135248,226.8,PAYU
59318,10135352,5.92,DISCOUNT
59319,10135352,142.08,PAYU
59320,10135960,6.0,DISCOUNT
59321,10135960,144.0,PAYU
59322,10136282,16.0,DISCOUNT
59323,10136282,784.0,PAYU
59324,10138542,4.04,DISCOUNT
59325,10138542,96.96,PAYU
59326,10138632,5.4,DISCOUNT
59327,10138632,129.6,PAYU
59328,10138946,49.5,DISCOUNT
59329,10138946,445.5,PAYU
59330,10139130,49.9,DISCOUNT
59331,10139130,948.1,PAYU
59332,10139446,100172.47,PAYU
59333,10139496,2.2,DISCOUNT
59334,10139496,52.8,PAYU
59335,10139570,1680.0,PAYU
59336,10140838,2.0,DISCOUNT
59337,10140838,48.0,PAYU
59338,10141580,2.0,DISCOUNT
59339,10141580,48.0,PAYU
59340,10142500,24.04,DISCOUNT
59341,10142500,576.96,PAYU
59342,10142732,50.0,DISCOUNT
59343,10142732,970.06,PAYU
59344,10143178,8.08,DISCOUNT
59345,10143178,193.92,PAYU
59346,10143710,49.9,DISCOUNT
59347,10143710,948.1,PAYU
59348,10144032,3.9,CASHBACK
59349,10144032,20.08,DISCOUNT
59350,10144032,478.02,PAYU
59351,10144182,2.08,DISCOUNT
59352,10144182,49.92,PAYU
59353,10144996,10.08,DISCOUNT
59354,10144996,241.92,PAYU
59355,10145136,20.25,DISCOUNT
59356,10145136,384.75,PAYU
59357,10145200,42.5,CASHBACK
59358,10145200,7.5,DISCOUNT
59359,10145598,1.96,DISCOUNT
59360,10145598,47.04,PAYU
59361,10145678,20.08,DISCOUNT
59362,10145678,481.92,PAYU
59363,10145800,5.04,DISCOUNT
59364,10145800,120.96,PAYU
59365,10146144,50.0,DISCOUNT
59366,10146144,2770.0,PAYU
59367,10146650,1.0,DISCOUNT
59368,10146650,49.0,PAYU
59369,10148024,4.4,DISCOUNT
59370,10148024,105.6,PAYU
59371,10149300,32.8,DISCOUNT
59372,10149300,295.2,PAYU
59373,10149624,4240.0,PAYU
59374,10149700,49.2,DISCOUNT
59375,10149700,442.8,PAYU
59376,10151120,2.0,DISCOUNT
59377,10151120,48.0,PAYU
59378,10151166,1.95,DISCOUNT
59379,10151166,37.05,PAYU
59380,10151668,50.0,DISCOUNT
59381,10151668,535.0,PAYU
59382,10151898,1.95,DISCOUNT
59383,10151898,37.05,PAYU
59384,10152274,6.0,DISCOUNT
59385,10152274,144.0,PAYU
59386,10154272,10.08,DISCOUNT
59387,10154272,241.92,PAYU
59388,10154370,11.2,DISCOUNT
59389,10154370,268.8,PAYU
59390,10154450,2.0,DISCOUNT
59391,10154450,48.0,PAYU
59392,10155504,1.52,DISCOUNT
59393,10155504,36.48,PAYU
59394,10155552,5.96,DISCOUNT
59395,10155552,143.04,PAYU
59396,10157054,3.4,DISCOUNT
59397,10157054,81.6,PAYU
59398,10157838,66.6,DISCOUNT
59399,10157838,377.4,PAYU
59400,10157854,30.0,DISCOUNT
59401,10157854,970.0,PAYU
59402,10158148,300.0,PAYU
59403,10158578,1.95,DISCOUNT
59404,10158578,37.05,PAYU
59405,10159070,382.61,PAYU
59406,10159228,15.2,DISCOUNT
59407,10159228,364.8,PAYU
59408,10159344,4.04,DISCOUNT
59409,10159344,96.96,PAYU
59410,10159438,50.0,DISCOUNT
59411,10159438,5835.0,PAYU
59412,10159524,14.0,DISCOUNT
59413,10159524,336.0,PAYU
59414,10159550,10.0,DISCOUNT
59415,10159550,240.0,PAYU
59416,10159704,20.2,DISCOUNT
59417,10159704,484.8,PAYU
59418,10162084,6.0,DISCOUNT
59419,10162084,144.0,PAYU
59420,10163542,2.12,DISCOUNT
59421,10163542,50.88,PAYU
59422,10163846,10.0,DISCOUNT
59423,10163846,240.0,PAYU
59424,10165554,2039.32,PAYU
59425,10166166,4200.0,PAYU
59426,10167108,4.2,DISCOUNT
59427,10167108,205.8,PAYU
59428,10168162,3.2,DISCOUNT
59429,10168162,156.8,PAYU
59430,10168768,1545.47,PAYU
59431,10168792,11300.0,PAYU
59432,10168994,50.0,DISCOUNT
59433,10168994,467.0,PAYU
59434,10169264,1.95,DISCOUNT
59435,10169264,37.05,PAYU
59436,10169358,4350.0,PAYU
59437,10169594,0.2,DISCOUNT
59438,10169594,9.8,PAYU
59439,10170152,1400.0,PAYU
59440,10171164,1.7,DISCOUNT
59441,10171164,83.3,PAYU
59442,10171372,13.28,DISCOUNT
59443,10171372,318.72,PAYU
59444,10172172,11.92,DISCOUNT
59445,10172172,286.08,PAYU
59446,10172524,19.25,DISCOUNT
59447,10172524,173.25,PAYU
59448,10172998,100172.47,PAYU
59449,10174994,4.0,DISCOUNT
59450,10174994,96.0,PAYU
59451,10175980,5.4,DISCOUNT
59452,10175980,129.6,PAYU
59453,10176202,45.0,DISCOUNT
59454,10176202,405.0,PAYU
59455,10176996,15.75,DISCOUNT
59456,10176996,89.25,PAYU
59457,10178244,50.0,DISCOUNT
59458,10178244,686.2,PAYU
59459,10178756,4.4,DISCOUNT
59460,10178756,105.6,PAYU
59461,10178768,1840.0,PAYU
59462,10180150,8.0,DISCOUNT
59463,10180150,192.0,PAYU
59464,10180560,50.0,DISCOUNT
59465,10180560,893.47,PAYU
59466,10180690,20.08,DISCOUNT
59467,10180690,481.92,PAYU
59468,10181910,2.4,DISCOUNT
59469,10181910,57.6,PAYU
59470,10182234,2.25,DISCOUNT
59471,10182234,12.75,PAYU
59472,10183922,4.48,DISCOUNT
59473,10183922,107.52,PAYU
59474,10186328,50.0,DISCOUNT
59475,10186328,2148.0,PAYU
59476,10187750,42.3,DISCOUNT
59477,10187750,380.7,PAYU
59478,10187958,23.65,CASHBACK
59479,10187958,50.0,DISCOUNT
59480,10187958,1019.35,PAYU
59481,10188928,33.452,DISCOUNT
59482,10188928,301.07,PAYU
59483,10189572,22.0,DISCOUNT
59484,10189572,528.0,PAYU
59485,10189676,10.0,DISCOUNT
59486,10189676,490.0,PAYU
59487,10191282,9.24,DISCOUNT
59488,10191282,221.76,PAYU
59489,10193666,19.08,DISCOUNT
59490,10193666,171.72,PAYU
59491,10193746,50.0,DISCOUNT
59492,10193746,564.07,PAYU
59493,10193826,16.2,DISCOUNT
59494,10193826,145.8,PAYU
59495,10194804,100172.47,PAYU
59496,10196104,25.45,DISCOUNT
59497,10196104,483.55,PAYU
59498,10196382,4.8,DISCOUNT
59499,10196382,115.2,PAYU
59500,10196846,33.44,DISCOUNT
59501,10196846,802.56,PAYU
59502,10198350,2.08,DISCOUNT
59503,10198350,49.92,PAYU
59504,10200086,3.96,DISCOUNT
59505,10200086,95.04,PAYU
59506,10200444,2.44,DISCOUNT
59507,10200444,58.56,PAYU
59508,10201382,10.24,DISCOUNT
59509,10201382,245.76,PAYU
59510,10201440,650.0,PAYU
59511,10201738,4.0,DISCOUNT
59512,10201738,96.0,PAYU
59513,10202458,5.4,DISCOUNT
59514,10202458,129.6,PAYU
59515,10202614,9.95,DISCOUNT
59516,10202614,189.05,PAYU
59517,10202952,10.0,DISCOUNT
59518,10202952,240.0,PAYU
59519,10203690,8.8,DISCOUNT
59520,10203690,211.2,PAYU
59521,10203746,0.48,DISCOUNT
59522,10203746,11.52,PAYU
59523,10203808,6.04,DISCOUNT
59524,10203808,144.96,PAYU
59525,10204096,50.0,DISCOUNT
59526,10204096,838.63,PAYU
59527,10204182,10.0,DISCOUNT
59528,10204182,240.0,PAYU
59529,10204410,44.1,DISCOUNT
59530,10204410,396.9,PAYU
59531,10204590,2.8,DISCOUNT
59532,10204590,67.2,PAYU
59533,10205456,4.0,DISCOUNT
59534,10205456,96.0,PAYU
59535,10205964,2.8,DISCOUNT
59536,10205964,67.2,PAYU
59537,10206214,36.75,DISCOUNT
59538,10206214,330.75,PAYU
59539,10207062,6.0,DISCOUNT
59540,10207062,144.0,PAYU
59541,10207718,9540.0,PAYU
59542,10208118,1100.0,PAYU
59543,10208158,5990.0,PAYU
59544,10208862,2.08,DISCOUNT
59545,10208862,49.92,PAYU
59546,10209048,1.92,DISCOUNT
59547,10209048,46.08,PAYU
59548,10209282,1630.0,PAYU
59549,10209324,36.75,DISCOUNT
59550,10209324,330.75,PAYU
59551,10209782,13.4,DISCOUNT
59552,10209782,321.6,PAYU
59553,10209948,50.0,DISCOUNT
59554,10209948,6750.0,PAYU
59555,10210408,50.0,DISCOUNT
59556,10210408,2111.0,PAYU
59557,10210804,130.0,PAYU
59558,10210806,50.0,DISCOUNT
59559,10210806,2111.0,PAYU
59560,10214406,19.95,DISCOUNT
59561,10214406,113.05,PAYU
59562,10215124,7640.0,PAYU
59563,10215230,41.85,DISCOUNT
59564,10215230,795.15,PAYU
59565,10215342,4.2,DISCOUNT
59566,10215342,100.8,PAYU
59567,10215586,3960.0,PAYU
59568,10215592,27.9,DISCOUNT
59569,10215592,530.1,PAYU
59570,10215760,27.9,DISCOUNT
59571,10215760,530.1,PAYU
59572,10216856,0.8,DISCOUNT
59573,10216856,19.2,PAYU
59574,10217706,45.0,DISCOUNT
59575,10217706,405.0,PAYU
59576,10220604,1.24,DISCOUNT
59577,10220604,29.76,PAYU
59578,10220622,25.8,DISCOUNT
59579,10220622,1264.2,PAYU
59580,10221098,14.95,DISCOUNT
59581,10221098,284.05,PAYU
59582,10222270,1.2,DISCOUNT
59583,10222270,28.8,PAYU
59584,10222276,50.0,DISCOUNT
59585,10222276,650.0,PAYU
59586,10222878,0.8,DISCOUNT
59587,10222878,19.2,PAYU
59588,10222964,19.95,DISCOUNT
59589,10222964,379.05,PAYU
59590,10223030,9.44,DISCOUNT
59591,10223030,226.56,PAYU
59592,10223256,4660.0,PAYU
59593,10223448,50.0,DISCOUNT
59594,10223448,1450.0,PAYU
59595,10226318,2270.0,PAYU
59596,10226798,34956.85,PAYU
59597,10226922,6.0,DISCOUNT
59598,10226922,114.0,PAYU
59599,10227302,49.9,DISCOUNT
59600,10227302,948.1,PAYU
59601,10227774,1.0,DISCOUNT
59602,10227774,49.0,PAYU
59603,10228148,4.4,DISCOUNT
59604,10228148,105.6,PAYU
59605,10231078,2.4,DISCOUNT
59606,10231078,57.6,PAYU
59607,10231124,9.2,DISCOUNT
59608,10231124,220.8,PAYU
59609,10232114,8.92,DISCOUNT
59610,10232114,214.08,PAYU
59611,10232168,26.4,DISCOUNT
59612,10232168,149.6,PAYU
59613,10232304,50.0,DISCOUNT
59614,10232304,2029.0,PAYU
59615,10232368,11.96,DISCOUNT
59616,10232368,287.04,PAYU
59617,10232372,50.0,DISCOUNT
59618,10232372,2950.0,PAYU
59619,10233048,50.0,DISCOUNT
59620,10233048,1250.0,PAYU
59621,10233064,2.0,DISCOUNT
59622,10233064,98.0,PAYU
59623,10233220,4.48,DISCOUNT
59624,10233220,107.52,PAYU
59625,10233240,4.44,DISCOUNT
59626,10233240,106.56,PAYU
59627,10233562,30.6,DISCOUNT
59628,10233562,173.4,PAYU
59629,10233812,14.0,DISCOUNT
59630,10233812,686.0,PAYU
59631,10233814,75.0,DISCOUNT
59632,10233814,475.0,PAYU
59633,10234190,8.84,DISCOUNT
59634,10234190,212.16,PAYU
59635,10234336,2.4,DISCOUNT
59636,10234336,57.6,PAYU
59637,10234954,2.0,DISCOUNT
59638,10234954,48.0,PAYU
59639,10235798,2.0,DISCOUNT
59640,10235798,48.0,PAYU
59641,10235968,20.0,DISCOUNT
59642,10235968,480.0,PAYU
59643,10237304,2.0,DISCOUNT
59644,10237304,48.0,PAYU
59645,10238012,30.0,DISCOUNT
59646,10238012,270.0,PAYU
59647,10238572,6850.0,PAYU
59648,10239672,58735.85,PAYU
59649,10239766,50.0,DISCOUNT
59650,10239766,643.6,PAYU
59651,10239876,58060.85,PAYU
59652,10240806,9.0,DISCOUNT
59653,10240806,171.0,PAYU
59654,10241002,730.0,PAYU
59655,10241246,2.25,DISCOUNT
59656,10241246,42.75,PAYU
59657,10241490,50.0,DISCOUNT
59658,10241490,643.6,PAYU
59659,10241596,44.95,DISCOUNT
59660,10241596,854.05,PAYU
59661,10242514,2.68,DISCOUNT
59662,10242514,64.32,PAYU
59663,10242586,45.0,DISCOUNT
59664,10242586,405.0,PAYU
59665,10242942,0.9,DISCOUNT
59666,10242942,17.1,PAYU
59667,10243240,1.35,DISCOUNT
59668,10243240,25.65,PAYU
59669,10243360,1.24,DISCOUNT
59670,10243360,29.76,PAYU
59671,10243710,1.2,DISCOUNT
59672,10243710,28.8,PAYU
59673,10243714,2.25,DISCOUNT
59674,10243714,42.75,PAYU
59675,10244238,9.2,DISCOUNT
59676,10244238,220.8,PAYU
59677,10244484,4.0,DISCOUNT
59678,10244484,96.0,PAYU
59679,10245084,13.5,DISCOUNT
59680,10245084,256.5,PAYU
59681,10245308,13.5,DISCOUNT
59682,10245308,256.5,PAYU
59683,10245534,13.5,DISCOUNT
59684,10245534,256.5,PAYU
59685,10245896,13.5,DISCOUNT
59686,10245896,256.5,PAYU
59687,10246102,8.8,DISCOUNT
59688,10246102,211.2,PAYU
59689,10246126,13.5,DISCOUNT
59690,10246126,256.5,PAYU
59691,10246182,13.5,DISCOUNT
59692,10246182,256.5,PAYU
59693,10246824,1.35,DISCOUNT
59694,10246824,25.65,PAYU
59695,10247264,13.5,DISCOUNT
59696,10247264,256.5,PAYU
59697,10247644,5.4,DISCOUNT
59698,10247644,102.6,PAYU
59699,10247766,9.0,DISCOUNT
59700,10247766,171.0,PAYU
59701,10247794,5.4,DISCOUNT
59702,10247794,102.6,PAYU
59703,10247842,3.6,DISCOUNT
59704,10247842,68.4,PAYU
59705,10249162,10.0,DISCOUNT
59706,10249162,490.0,PAYU
59707,10249574,1.8,DISCOUNT
59708,10249574,34.2,PAYU
59709,10249788,19.92,DISCOUNT
59710,10249788,179.28,PAYU
59711,10251922,7.96,DISCOUNT
59712,10251922,191.04,PAYU
59713,10252998,50.0,DISCOUNT
59714,10252998,850.0,PAYU
59715,10255100,10.26,DISCOUNT
59716,10255100,502.74,PAYU
59717,10255354,1.2,DISCOUNT
59718,10255354,28.8,PAYU
59719,10255474,50.0,DISCOUNT
59720,10255474,1198.0,PAYU
59721,10255926,577.61,PAYU
59722,10256366,638.61,PAYU
59723,10256576,12.08,DISCOUNT
59724,10256576,289.92,PAYU
59725,10256824,200.0,PAYU
59726,10257082,46.0,DISCOUNT
59727,10257082,414.0,PAYU
59728,10258542,14.7,DISCOUNT
59729,10258542,132.3,PAYU
59730,10259548,8.0,DISCOUNT
59731,10259548,192.0,PAYU
59732,10259774,4.0,DISCOUNT
59733,10259774,96.0,PAYU
59734,10260100,12.48,DISCOUNT
59735,10260100,299.52,PAYU
59736,10260532,100172.47,PAYU
59737,10260976,1630.0,PAYU
59738,10261146,6.0,DISCOUNT
59739,10261146,144.0,PAYU
59740,10261248,5820.0,PAYU
59741,10262062,9200.0,PAYU
59742,10262132,17.8,DISCOUNT
59743,10262132,872.2,PAYU
59744,10262844,3.2,DISCOUNT
59745,10262844,76.8,PAYU
59746,10264486,6.2,DISCOUNT
59747,10264486,148.8,PAYU
59748,10267526,47.25,DISCOUNT
59749,10267526,897.75,PAYU
59750,10268434,8.8,DISCOUNT
59751,10268434,211.2,PAYU
59752,10268498,6.04,DISCOUNT
59753,10268498,144.96,PAYU
59754,10268508,7.92,DISCOUNT
59755,10268508,190.08,PAYU
59756,10268588,6.04,DISCOUNT
59757,10268588,144.96,PAYU
59758,10268934,4.52,DISCOUNT
59759,10268934,108.48,PAYU
59760,10268952,8670.0,PAYU
59761,10269322,4360.0,PAYU
59762,10270818,39.95,DISCOUNT
59763,10270818,759.05,PAYU
59764,10270936,39.95,DISCOUNT
59765,10270936,759.05,PAYU
59766,10271200,31.0,DISCOUNT
59767,10271200,1519.0,PAYU
59768,10271378,10.0,DISCOUNT
59769,10271378,240.0,PAYU
59770,10271642,2.6,DISCOUNT
59771,10271642,62.4,PAYU
59772,10272292,1.2,DISCOUNT
59773,10272292,28.8,PAYU
59774,10272606,24.08,DISCOUNT
59775,10272606,577.92,PAYU
59776,10273144,2.0,DISCOUNT
59777,10273144,48.0,PAYU
59778,10273306,2.52,DISCOUNT
59779,10273306,60.48,PAYU
59780,10273438,10.0,DISCOUNT
59781,10273438,240.0,PAYU
59782,10273890,8.0,DISCOUNT
59783,10273890,192.0,PAYU
59784,10274018,10.0,DISCOUNT
59785,10274018,240.0,PAYU
59786,10274074,31.5,DISCOUNT
59787,10274074,598.5,PAYU
59788,10274346,12.04,DISCOUNT
59789,10274346,288.96,PAYU
59790,10274610,1.2,DISCOUNT
59791,10274610,28.8,PAYU
59792,10274834,46.35,DISCOUNT
59793,10274834,880.65,PAYU
59794,10275760,0.4,DISCOUNT
59795,10275760,19.6,PAYU
59796,10275998,100172.47,PAYU
59797,10276288,0.4,DISCOUNT
59798,10276288,19.6,PAYU
59799,10276720,0.72,DISCOUNT
59800,10276720,17.28,PAYU
59801,10277702,49.9,DISCOUNT
59802,10277702,948.1,PAYU
59803,10278084,45.0,DISCOUNT
59804,10278084,405.0,PAYU
59805,10278264,24.95,DISCOUNT
59806,10278264,474.05,PAYU
59807,10278604,45.0,DISCOUNT
59808,10278604,405.0,PAYU
59809,10280212,8.8,DISCOUNT
59810,10280212,211.2,PAYU
59811,10282136,45.556000000000004,DISCOUNT
59812,10282136,410.0,PAYU
59813,10282486,8.0,DISCOUNT
59814,10282486,192.0,PAYU
59815,10284020,1133.47,PAYU
59816,10284152,1.68,DISCOUNT
59817,10284152,40.32,PAYU
59818,10284354,10.0,DISCOUNT
59819,10284354,240.0,PAYU
59820,10285462,50.0,DISCOUNT
59821,10285462,596.0,PAYU
59822,10286612,40.8,DISCOUNT
59823,10286612,231.2,PAYU
59824,10287250,50.0,DISCOUNT
59825,10287250,1300.0,PAYU
59826,10288516,19.95,DISCOUNT
59827,10288516,379.05,PAYU
59828,10288668,2.92,DISCOUNT
59829,10288668,70.08,PAYU
59830,10289234,12.0,DISCOUNT
59831,10289234,288.0,PAYU
59832,10289318,2.24,DISCOUNT
59833,10289318,53.76,PAYU
59834,10289726,20.0,DISCOUNT
59835,10289726,480.0,PAYU
59836,10290356,12.0,DISCOUNT
59837,10290356,288.0,PAYU
59838,10290864,12.04,DISCOUNT
59839,10290864,288.96,PAYU
59840,10291166,1.95,DISCOUNT
59841,10291166,37.05,PAYU
59842,10292980,0.8,DISCOUNT
59843,10292980,19.2,PAYU
59844,10294112,40.95,DISCOUNT
59845,10294112,232.05,PAYU
59846,10294200,0.8,DISCOUNT
59847,10294200,19.2,PAYU
59848,10294458,30.0,DISCOUNT
59849,10294458,720.0,PAYU
59850,10294710,50.0,DISCOUNT
59851,10294710,479.0,PAYU
59852,10295236,0.4,DISCOUNT
59853,10295236,19.6,PAYU
59854,10295328,30.0,DISCOUNT
59855,10295328,721.0,PAYU
59856,10295540,6.04,DISCOUNT
59857,10295540,144.96,PAYU
59858,10295590,2.0,DISCOUNT
59859,10295590,48.0,PAYU
59860,10295638,50.0,DISCOUNT
59861,10295638,3400.03,PAYU
59862,10295780,12.0,DISCOUNT
59863,10295780,288.0,PAYU
59864,10296018,30.0,DISCOUNT
59865,10296018,721.0,PAYU
59866,10296826,1.08,DISCOUNT
59867,10296826,25.92,PAYU
59868,10297296,4540.0,PAYU
59869,10301046,6.0,DISCOUNT
59870,10301046,144.0,PAYU
59871,10301076,5770.0,PAYU
59872,10301134,37.45,DISCOUNT
59873,10301134,711.55,PAYU
59874,10302130,4.12,DISCOUNT
59875,10302130,98.88,PAYU
59876,10302536,8.75,DISCOUNT
59877,10302536,166.25,PAYU
59878,10303004,39.9,DISCOUNT
59879,10303004,758.1,PAYU
59880,10303968,50.0,DISCOUNT
59881,10303968,1090.0,PAYU
59882,10304300,14.4,DISCOUNT
59883,10304300,129.6,PAYU
59884,10304576,100172.47,PAYU
59885,10305268,3.9,DISCOUNT
59886,10305268,74.1,PAYU
59887,10305480,29.2,DISCOUNT
59888,10305480,700.8,PAYU
59889,10306348,30.992000000000004,DISCOUNT
59890,10306348,278.93,PAYU
59891,10307072,4.44,DISCOUNT
59892,10307072,106.56,PAYU
59893,10307084,1.24,DISCOUNT
59894,10307084,29.76,PAYU
59895,10307668,3.92,DISCOUNT
59896,10307668,94.08,PAYU
59897,10308006,9.98,DISCOUNT
59898,10308006,489.02,PAYU
59899,10309374,4.9,DISCOUNT
59900,10309374,44.1,PAYU
59901,10309824,8.0,DISCOUNT
59902,10309824,192.0,PAYU
59903,10310630,4.9,DISCOUNT
59904,10310630,44.1,PAYU
59905,10311132,50.0,DISCOUNT
59906,10311132,1104.38,PAYU
59907,10311746,6.28,DISCOUNT
59908,10311746,150.72,PAYU
59909,10312108,1.2,DISCOUNT
59910,10312108,28.8,PAYU
59911,10312786,4400.0,PAYU
59912,10313220,50.0,DISCOUNT
59913,10313220,1021.0,PAYU
59914,10313222,36.0,DISCOUNT
59915,10313222,204.0,PAYU
59916,10315764,1.36,DISCOUNT
59917,10315764,32.64,PAYU
59918,10316052,8.0,DISCOUNT
59919,10316052,192.0,PAYU
59920,10316084,1280.0,PAYU
59921,10316622,16.0,DISCOUNT
59922,10316622,784.0,PAYU
59923,10317418,10.5,DISCOUNT
59924,10317418,94.5,PAYU
59925,10317914,50.0,DISCOUNT
59926,10317914,1495.0,PAYU
59927,10321074,3.2,DISCOUNT
59928,10321074,76.8,PAYU
59929,10321912,6.08,DISCOUNT
59930,10321912,145.92,PAYU
59931,10322534,50.0,DISCOUNT
59932,10322534,1050.0,PAYU
59933,10323956,4.0,DISCOUNT
59934,10323956,96.0,PAYU
59935,10324298,34.65,DISCOUNT
59936,10324298,196.35,PAYU
59937,10324338,12.0,DISCOUNT
59938,10324338,108.0,PAYU
59939,10324802,50.0,DISCOUNT
59940,10324802,782.3,PAYU
59941,10324976,8.8,DISCOUNT
59942,10324976,211.2,PAYU
59943,10325300,20.0,DISCOUNT
59944,10325300,480.0,PAYU
59945,10327322,49.9,DISCOUNT
59946,10327322,948.1,PAYU
59947,10327790,2.76,DISCOUNT
59948,10327790,66.24,PAYU
59949,10328676,50.0,DISCOUNT
59950,10328676,805.0,PAYU
59951,10329632,8.8,DISCOUNT
59952,10329632,211.2,PAYU
59953,10331520,25.15,DISCOUNT
59954,10331520,477.85,PAYU
59955,10332058,8.04,DISCOUNT
59956,10332058,192.96,PAYU
59957,10332242,4.04,DISCOUNT
59958,10332242,96.96,PAYU
59959,10332896,3650.0,PAYU
59960,10333222,3330.0,PAYU
59961,10333568,2.36,DISCOUNT
59962,10333568,56.64,PAYU
59963,10333884,2.0,DISCOUNT
59964,10333884,48.0,PAYU
59965,10334664,2589.92,PAYU
59966,10334680,1534.36,PAYU
59967,10334700,77.77,PAYU
59968,10334714,118.18,PAYU
59969,10336344,4.4,DISCOUNT
59970,10336344,105.6,PAYU
59971,10336420,10.04,DISCOUNT
59972,10336420,240.96,PAYU
59973,10336724,2.84,DISCOUNT
59974,10336724,68.16,PAYU
59975,10338204,32.0,DISCOUNT
59976,10338204,288.0,PAYU
59977,10339330,72.0,CASHBACK
59978,10339330,3.0,DISCOUNT
59979,10339528,34.95,DISCOUNT
59980,10339528,664.05,PAYU
59981,10339548,4.08,DISCOUNT
59982,10339548,97.92,PAYU
59983,10339668,7.28,DISCOUNT
59984,10339668,174.72,PAYU
59985,10339852,50.0,DISCOUNT
59986,10339852,1049.0,PAYU
59987,10341716,60474.14,PAYU
59988,10342294,50.0,DISCOUNT
59989,10342294,1570.0,PAYU
59990,10342748,2310.0,PAYU
59991,10343276,4.44,DISCOUNT
59992,10343276,106.56,PAYU
59993,10345270,1.72,DISCOUNT
59994,10345270,41.28,PAYU
59995,10345722,0.5,DISCOUNT
59996,10345722,24.5,PAYU
59997,10346664,0.5,DISCOUNT
59998,10346664,24.5,PAYU
59999,10346868,0.5,DISCOUNT
60000,10346868,24.5,PAYU
60001,10347782,31.5,DISCOUNT
60002,10347782,598.5,PAYU
60003,10348078,12.0,DISCOUNT
60004,10348078,288.0,PAYU
60005,10348376,1480.0,PAYU
60006,10348472,25.024,DISCOUNT
60007,10348472,225.22,PAYU
60008,10350660,2.6,DISCOUNT
60009,10350660,62.4,PAYU
60010,10351692,2.4,DISCOUNT
60011,10351692,57.6,PAYU
60012,10352696,42.22200000000001,DISCOUNT
60013,10352696,380.0,PAYU
60014,10353602,50.0,DISCOUNT
60015,10353602,498.0,PAYU
60016,10353620,8.0,DISCOUNT
60017,10353620,192.0,PAYU
60018,10353924,50.0,DISCOUNT
60019,10353924,971.23,PAYU
60020,10354740,50.0,DISCOUNT
60021,10354740,971.23,PAYU
60022,10355034,33.8,DISCOUNT
60023,10355034,304.2,PAYU
60024,10355048,50.0,DISCOUNT
60025,10355048,791.0,PAYU
60026,10355574,19.98,DISCOUNT
60027,10355574,979.02,PAYU
60028,10355856,49.5,DISCOUNT
60029,10355856,445.5,PAYU
60030,10355882,10172.47,PAYU
60031,10356770,50.0,DISCOUNT
60032,10356770,478.0,PAYU
60033,10358600,4.04,DISCOUNT
60034,10358600,96.96,PAYU
60035,10358890,4.4,DISCOUNT
60036,10358890,105.6,PAYU
60037,10358898,3610.0,PAYU
60038,10359898,5.9,DISCOUNT
60039,10359898,53.1,PAYU
60040,10361640,17.4,DISCOUNT
60041,10361640,852.6,PAYU
60042,10362530,6.3,DISCOUNT
60043,10362530,56.7,PAYU
60044,10363360,5.96,DISCOUNT
60045,10363360,143.04,PAYU
60046,10363506,4.04,DISCOUNT
60047,10363506,96.96,PAYU
60048,10364884,33.7,DISCOUNT
60049,10364884,303.3,PAYU
60050,10365496,6.32,DISCOUNT
60051,10365496,151.68,PAYU
60052,10366926,2.3,DISCOUNT
60053,10366926,20.7,PAYU
60054,10367896,12.08,DISCOUNT
60055,10367896,289.92,PAYU
60056,10368172,50.0,DISCOUNT
60057,10368172,476.0,PAYU
60058,10369376,33591.85,PAYU
